track_id,frame_start,frame_end,num_frames,apex_height_meters,total_distance_meters,duration_seconds,avg_speed_kmh,max_speed_kmh,avg_speed_mps,max_speed_mps,start_x,start_y,end_x,end_y,start_zone,end_zone,court_side,displacement_x,displacement_y,displacement_angle_deg,horizontal_direction,vertical_direction,poly_coef_a,poly_coef_b,poly_coef_c,trajectory_r2,num_bounces,crosses_net,in_service_box,net_clearance_pixels,shot_type,height_class,direction,stroke,spin,confidence,type_label,direction_label,stroke_label
8,51,57,7,2.6197920381907314,2.9845787394927465,0.100100796812749,37.348026914311305,77.71843460124174,10.374451920642029,21.58845405590048,772.1732334681919,137.54012451171866,787.6105442592074,190.38125588553294,back_center,back_center,center,15.43731079101542,52.84113137381428,73.71450229864784,straight,unknown,-0.0022415274459131247,6.911514787785941,-3862.6729134882107,0.9996193049830171,4,False,False,209.61874411446706,down_the_line_groundstroke,medium,straight,forehand,topspin,0.5230937729355937,down_the_line_groundstroke,straight,forehand
3,27,66,40,9.457820219152108,14.677893197449025,0.6506551792828685,79.27156941495575,131.131040609189,22.019880393043263,36.425289058108056,930.597326660156,342.3724173409598,764.8532802036825,143.18925541469028,back_center,back_center,center,-165.74404645647348,-199.18316192626955,-129.76447721413857,straight,short,-0.01689970260573714,29.839425263075306,-12816.96707496337,0.9474813614403977,2,False,False,256.81074458530975,lob,very_high,down_the_line_short,backhand,topspin,0.8809734710464223,lob,down_the_line_short,backhand
13,105,147,43,10.84729433953569,22.12259489111642,0.700705577689243,110.90922463976548,252.0,30.808117955490413,70.0,724.1927019391738,487.6235190255301,819.4289350237166,454.45991908482125,mid_center,mid_center,center,95.23623308454273,-33.16359994070882,-19.19937475257784,straight,unknown,0.012629793451370415,-20.42891436208893,8747.586750554989,0.6965913357129973,4,False,False,54.45991908482125,lob,very_high,straight,backhand,slice,0.8264564562812033,lob,straight,backhand
17,158,186,29,3.5532010749762613,6.460211392442405,0.46713705179282866,48.73585181185015,79.37951657185104,13.537736614402817,22.049865714403065,896.2415876116069,345.0190987723213,990.7822457449774,266.4933550153459,back_center,back_center,center,94.54065813337058,-78.52574375697537,-39.71312004043914,straight,unknown,0.0008973961979913586,-2.20763149932484,1595.3899894691215,0.7791989974768192,2,False,False,133.5066449846541,topspin_groundstroke,high,straight,forehand,flat,0.7741656757946345,topspin_groundstroke,straight,forehand
23,197,243,47,8.226710452059436,13.400337942313392,0.7674394422310756,62.12099479125598,125.65056188655917,17.255831886459994,34.90293385737755,1006.1099234444753,207.21464930943068,857.7444161551339,356.1329707554409,back_center,back_center,center,-148.3655072893414,148.91832144601022,134.893455753519,straight,deep,0.010760127696212823,-21.246290004493677,10666.092613961338,0.9862964744944185,3,False,False,43.86702924455909,lob,very_high,down_the_line_deep,backhand,slice,0.860779440024815,lob,down_the_line_deep,backhand
28,252,259,8,6.52324445215286,6.742143418838604,0.11678426294820717,206.14504611030236,216.31335210721954,57.26251280841732,60.087042252005425,811.5426513671867,496.5780273437498,773.9259320940288,640.741729736328,mid_center,mid_center,center,-37.61671927315797,144.16370239257822,104.62414737748244,straight,deep,0.007934308908556597,-16.405240063455942,8584.617627116226,0.9999808355305287,0,False,False,240.741729736328,lob,very_high,down_the_line_deep,backhand,slice,0.6876074697040655,lob,down_the_line_deep,backhand
32,364,389,26,8.151354700346172,13.217620127273427,0.4170866533864542,113.46389282556426,152.40789280639328,31.517748007101183,42.335525779553684,937.880200195312,165.0021371023995,1162.6872105189725,345.1470759800499,back_center,back_center,center,224.8070103236605,180.14493887765042,38.706295947081884,cross_court_right,deep,0.0020379537024241843,-3.47532573351966,1631.448760055864,0.999903110795481,0,False,False,54.85292401995008,lob,very_high,cross_court_right_deep,forehand,slice,0.8349792661502524,lob,cross_court_right_deep,forehand
39,399,404,6,4.339618941777432,4.987752916017632,0.08341733067729083,213.03259025226245,218.263748312775,59.17571951451735,60.62881897577083,1266.86767578125,495.63629150390625,1321.1207885742188,591.5418701171875,mid_center,mid_right,center,54.25311279296875,95.90557861328125,60.50346346730579,straight,unknown,0.00270332450449347,-5.215779890886906,2764.40845099873,0.9997062091113703,0,False,False,191.5418701171875,topspin_groundstroke,high,straight,forehand,slice,0.6832861119039664,topspin_groundstroke,straight,forehand
48,451,456,6,1.7650262478789591,4.529689173836607,0.08341733067729083,177.4440204249452,183.71098804970578,49.290005673595886,51.03083001380716,1077.3538818359375,332.5491943359375,985.5653686523438,293.5421142578125,back_center,back_center,center,-91.78851318359375,-39.007080078125,-156.97611426249878,straight,unknown,0.0007675595693523538,-1.171034725229154,702.9714295625593,0.9951839450952151,0,False,False,106.4578857421875,down_the_line_groundstroke,medium,straight,backhand,flat,0.6399660823220941,down_the_line_groundstroke,straight,backhand
67,530,539,10,4.42318751230961,4.461368121287685,0.1501511952191235,106.15353007358425,118.66108570619558,29.487091687106737,32.96141269616544,721.9292262486043,254.74399980817506,734.5965811593188,352.49644383021746,back_center,back_center,center,12.667354910714494,97.7524440220424,82.616411482074,straight,unknown,-0.07098041412801845,110.80784674794364,-42745.11948797236,0.9967426529871085,0,False,False,47.50355616978254,topspin_groundstroke,high,straight,backhand,topspin,0.7529344706308203,topspin_groundstroke,straight,backhand
71,548,580,33,8.239347550355776,15.620104555679116,0.5338709163346613,103.44724830168582,252.0,28.73534675046828,70.0,751.7202130998882,487.0250414167129,860.0929321289058,543.1638105119976,mid_center,mid_center,center,108.37271902901762,56.13876909528466,27.384865528505347,straight,unknown,-0.041001497760983475,65.70821532386388,-25681.972852773604,0.5811896639324653,5,False,False,143.16381051199755,lob,very_high,straight,backhand,topspin,0.7286170378242054,lob,straight,backhand
75,598,648,51,7.758825833518499,11.929254872762732,0.8341733067729084,50.26936537717532,101.7985919646791,13.963712604770922,28.277386656855306,1030.3269234793518,345.9855669294084,1134.463849748884,174.51551600864954,back_center,back_center,center,104.1369262695323,-171.47005092075884,-58.72891771198557,straight,short,-0.014010273098657797,29.11417443746062,-14779.010352184194,0.9406199621845409,6,False,False,225.48448399135046,lob,very_high,down_the_line_short,forehand,topspin,0.8580416412511565,lob,down_the_line_short,forehand
87,659,685,27,7.961450084841631,11.643268124527259,0.43377011952191236,95.58909326162525,125.29539346366877,26.552525906007013,34.80427596213021,1073.5376377650662,183.68440638950887,891.8097394670759,359.6324532645089,back_center,back_center,center,-181.72789829799024,175.94804687500005,135.92578848692625,straight,deep,0.0031536316857440146,-7.182074198040989,4258.091714181717,0.9998055523494196,0,False,False,40.36754673549109,lob,very_high,down_the_line_deep,backhand,slice,0.8352843327185526,lob,down_the_line_deep,backhand
98,718,724,7,0.7213404235642583,2.347956488229123,0.100100796812749,81.95849659559627,83.89867456666913,22.7662490543323,23.305187379630315,617.0625026157923,671.5760271344864,567.7665701729909,687.5176504952565,mid_left,mid_left,left,-49.29593244280136,15.941623360770109,162.0795094422014,straight,unknown,0.002125265035663307,-2.845691889473894,1618.2273084080941,0.9995859818014372,0,False,False,287.5176504952565,drop_shot,very_low,straight,backhand,slice,0.6633281264027788,drop_shot,straight,backhand
100,730,735,6,3.8082623373868776,6.116377832166294,0.08341733067729083,243.19061423287204,252.0,67.55294839802,70.0,736.724853515625,535.2566528320312,842.4318237304688,451.09405517578125,mid_center,mid_center,center,105.70697021484375,-84.16259765625,-38.52637482662567,straight,unknown,0.0007127375899286355,-1.9212947089042751,1563.9637223068703,0.999904286691744,0,False,False,51.09405517578125,topspin_groundstroke,high,straight,backhand,flat,0.6673599683334805,topspin_groundstroke,straight,backhand
101,747,752,6,0.8326230976916007,2.34377093196977,0.08341733067729083,95.11931939233185,109.12519138324609,26.422033164536625,30.3125531620128,1014.76953125,350.1111145019531,1062.9299926757812,331.71014404296875,back_center,back_center,center,48.16046142578125,-18.400970458984375,-20.910671301143456,straight,unknown,0.0034701613284215125,-7.576108716927852,4464.419494382282,0.995805243022415,0,False,False,68.28985595703125,drop_shot,very_low,straight,forehand,slice,0.629811717493594,drop_shot,straight,forehand
110,809,838,30,6.491687589718128,12.68741608569298,0.48382051792828684,94.80632600371348,114.831701258486,26.335090556587076,31.89769479402389,1142.1631051199772,211.4556865147181,902.8420200892849,354.92198224748876,back_center,back_center,center,-239.3210850306923,143.46629573277065,149.05849179316994,cross_court_left,deep,0.0008382302138908779,-2.312740935483847,1759.3341642014639,0.9998762252609669,0,False,False,45.07801775251124,lob,very_high,cross_court_left_deep,backhand,flat,0.8516961689203759,lob,cross_court_left_deep,backhand
117,851,876,26,6.259699717289255,13.849777695867378,0.4170866533864542,119.22989154961375,160.57904679160046,33.11941431933715,44.60529077544457,775.095722307477,466.56304190499435,523.8065734863279,604.9024056570869,mid_center,mid_left,center,-251.28914882114907,138.33936375209254,151.16639617924102,cross_court_left,deep,-0.0033099553895558805,3.791128826706274,-484.63009532611454,0.9772547677092154,0,False,False,204.9024056570869,lob,very_high,cross_court_left_deep,backhand,topspin,0.7989528047917047,lob,cross_court_left_deep,backhand
122,896,902,7,3.7328870954556788,6.668256442116882,0.100100796812749,236.99661744549036,241.3172270824727,65.83239373485843,67.03256307846463,584.911264474051,539.4273402622766,707.0167707170757,456.9305354527061,mid_left,mid_center,left,122.1055062430247,-82.4968048095705,-34.043709390812104,straight,unknown,2.8888560799108467e-05,-0.7094136881455031,944.283542015045,0.9999381667146053,0,False,False,56.930535452706124,topspin_groundstroke,high,straight,backhand,flat,0.6892451734586242,topspin_groundstroke,straight,backhand
124,915,960,46,3.746177826223634,15.74491169747762,0.7507559760956175,75.37946340784475,127.5397941072341,20.93873983551243,35.427720585342804,902.5709498814175,342.9694152832031,1221.235822405134,260.1788853236608,back_center,back_center,center,318.66487252371655,-82.79052995954231,-14.563717251165906,cross_court_right,unknown,0.0012663484532425223,-2.9253854777106256,1955.9889025652965,0.9820507616384937,2,False,False,139.82111467633922,cross_court_groundstroke,high,cross_court_right,forehand,slice,0.876661403922202,cross_court_groundstroke,cross_court_right,forehand
132,984,1013,30,5.655372131387116,13.358128331004986,0.48382051792828684,98.78709500467389,109.73146697779954,27.440859723520525,30.480963049388762,1155.4461966378349,232.6129259381974,890.4194222586497,357.5966500418527,back_center,back_center,center,-265.0267743791852,124.98372410365528,154.7519484824145,cross_court_left,deep,0.0009451808106529739,-2.402347411360223,1747.1093236522277,0.9997535667583787,0,False,False,42.40334995814732,lob,very_high,cross_court_left_deep,forehand,flat,0.8512722087745221,lob,cross_court_left_deep,forehand
137,1026,1038,13,6.540659159171469,8.803876531754497,0.200201593625498,156.25911962331256,168.96133267308582,43.405311006475706,46.93370352030161,757.806399100167,470.1657505580356,627.849485560826,614.7143179757251,mid_center,mid_left,center,-129.95691353934103,144.54856741768947,131.9572407770812,straight,deep,0.0010836138929148876,-2.6147862167952334,1829.0355898703756,0.9999445668842109,0,False,False,214.71431797572507,lob,very_high,down_the_line_deep,backhand,slice,0.7774494627626125,lob,down_the_line_deep,backhand
146,1071,1078,8,4.596535089020572,7.565567496287693,0.11678426294820717,230.6529782071531,248.93503982182554,64.07027172420919,69.14862217272932,596.6509783063614,559.9804997035433,729.4317400251114,458.39707423618864,mid_left,mid_center,left,132.78076171875,-101.58342546735463,-37.41766067098803,straight,unknown,0.0002445127747700143,-1.0856881521672113,1120.5553773369454,0.9999523473688295,0,False,False,58.397074236188644,lob,very_high,straight,backhand,flat,0.6765033815007864,lob,straight,backhand
147,1092,1099,8,1.5400594404303134,3.5731204049240413,0.11678426294820717,107.2697133972004,112.36073749577892,29.797142610333445,31.2113159710497,916.5279471261158,337.6587655203681,987.5035975864953,303.62345188685816,back_center,back_center,center,70.97565046037948,-34.03531363350993,-25.61935167953941,straight,unknown,0.0015655785279679855,-3.4806898264271653,2213.4934131727878,0.9963854809781494,0,False,False,96.37654811314184,down_the_line_groundstroke,medium,straight,forehand,slice,0.6625491795058294,down_the_line_groundstroke,straight,forehand
143,1058,1173,116,4.109960377254866,25.93334981033915,1.9185986055776891,46.07117160091305,137.09379903218888,12.797547666920291,38.08161084227469,962.7978323800219,256.5733295985631,1017.9268118722091,254.945514351981,back_center,back_center,center,55.12897949218723,-1.627815246582088,-1.691303793832255,straight,unknown,-0.0011994196974999122,2.5123830898886435,-1049.5414097468765,0.2743174189124903,38,False,False,145.054485648019,topspin_groundstroke,high,straight,forehand,topspin,0.813731124773641,topspin_groundstroke,straight,forehand
159,1192,1197,6,4.688129683964932,6.1158954279092494,0.08341733067729083,251.4899248715838,252.0,69.85831246432883,70.0,731.7156677246094,487.46868896484375,645.0380554199219,591.0763549804688,mid_center,mid_center,center,-86.6776123046875,103.607666015625,129.91567000015073,straight,unknown,0.0008772311157860462,-2.39417239485575,1770.0293837476602,0.9997120520838011,0,False,False,191.07635498046875,lob,very_high,straight,backhand,flat,0.6852382459020099,lob,straight,backhand
168,1242,1249,8,1.6940220621376518,2.663264350938156,0.11678426294820717,80.42973111221166,88.47372334241035,22.34159197561435,24.576034261780652,632.7861650739396,333.9800179617744,677.9517133440283,296.5421303885323,back_left,back_center,left,45.16554827008872,-37.43788757324211,-39.655459348924154,straight,unknown,0.003694602066022396,-5.685123753792053,2452.194313251526,0.9993166553864435,0,False,False,103.45786961146769,down_the_line_groundstroke,medium,straight,backhand,slice,0.6588376420849247,down_the_line_groundstroke,straight,backhand
167,1241,1281,41,0.7248177704074417,7.122447888988771,0.6673386454183267,15.876319099231216,69.56958164238712,4.4100886386753375,19.324883789551976,1044.3875505719864,624.9299307686941,1034.9723301478796,623.8144958496092,mid_center,mid_center,center,-9.415220424106792,-1.1154349190849189,-173.24357773813648,straight,unknown,0.0001128566434734464,-0.0027350731966055046,504.5493417678989,0.9978866437962214,24,False,False,223.81449584960922,drop_shot,very_low,straight,backhand,flat,0.7902257301608777,drop_shot,straight,backhand
189,1351,1382,32,14.426738736547813,19.35981352222236,0.5171874501992032,134.03146812126724,250.60524288818712,37.230963367018674,69.61256746894087,635.9725385393416,494.2382154192242,402.42181222098213,813.0691414969309,mid_left,front_left,center,-233.55072631835947,318.8309260777067,126.22360358367027,cross_court_left,deep,-0.006162600333468329,5.260924298268754,-341.3851905926274,0.9467662022174386,2,False,False,413.0691414969309,lob,very_high,cross_court_left_deep,backhand,topspin,0.8027673277728875,lob,cross_court_left_deep,backhand
200,1405,1450,46,4.697766452584642,8.21171556733959,0.7507559760956175,38.513228130901275,90.67822412120599,10.698118925250354,25.188395589223884,557.1063223702566,313.92677830287386,658.3345633370533,247.3331756591796,back_left,back_center,left,101.22824096679665,-66.59360264369425,-33.33915710812427,straight,unknown,0.023808467355252452,-29.736997852184135,9498.681517098752,0.9851538410049363,0,False,False,152.6668243408204,lob,very_high,straight,backhand,slice,0.8623419302399449,lob,straight,backhand
